,Mkt,Mkt_cumret,Mkt_std
1970-11,-0.5280575539568346,-0.8676258992805755,0.7928057553956835
1970-12,0.6978417266187051,-0.8244604316546763,0.7784172661870503
1971-01,0.8244604316546762,-0.6690647482014389,0.8273381294964028
1971-02,0.7294964028776978,-0.23453237410071948,0.7985611510791366
1971-03,0.11942446043165478,-0.2690647482014389,0.7841726618705036
1971-04,0.6158273381294963,-0.15683453237410072,0.7755395683453237
1971-05,0.446043165467626,0.781294964028777,0.3870503597122301
1971-06,-0.7482014388489209,0.9625899280575541,-0.11079136690647484
1971-07,-0.20431654676258992,0.9798561151079137,-0.237410071942446
1971-08,-0.7899280575539569,0.8992805755395683,-0.3035971223021583
1971-09,0.5741007194244605,0.6316546762589927,-0.1079136690647482
1971-10,-0.32086330935251794,0.6086330935251798,-0.12230215827338131
1971-11,-0.7870503597122303,0.6719424460431656,-0.15971223021582737
1971-12,-0.26618705035971224,0.05611510791366903,-0.05899280575539567
1972-01,0.9539568345323741,-0.32086330935251794,-0.19136690647482013
1972-02,0.3323741007194245,-0.11942446043165467,0.11654676258992813
1972-03,0.39424460431654684,-0.0676258992805755,0.1223021582733812
1972-04,-0.08201438848920861,-0.13956834532374096,0.07050359712230225
1972-05,-0.14532374100719425,-0.28057553956834536,0.012949640287769792
1972-06,0.05899280575539567,-0.027338129496402908,-0.11366906474820149
1972-07,-0.5856115107913669,0.08489208633093526,-0.11654676258992802
1972-08,-0.3237410071942446,0.27482014388489207,-0.19712230215827342
1972-09,0.46187050359712223,-0.09640287769784173,-0.24604316546762595
1972-10,-0.3640287769784173,0.20575539568345325,-0.22589928057553954
1972-11,-0.07913669064748197,0.4244604316546763,-0.40431654676259
1972-12,0.6805755395683453,0.4935251798561151,-0.418705035971223
1973-01,-0.07050359712230214,0.25467625899280577,-0.8215827338129497
1973-02,-0.6834532374100719,0.09064748201438855,-0.8446043165467626
1973-03,-0.7985611510791367,-0.2920863309352518,-0.7985611510791367
1973-04,-0.36978417266187047,-0.5021582733812949,-0.5453237410071943
1973-05,-0.8287769784172663,-0.5597122302158273,-0.539568345323741
1973-06,-0.6345323741007194,-0.6748201438848921,-0.36978417266187047
1973-07,-0.4115107913669065,-0.6834532374100719,-0.36115107913669064
1973-08,0.7827338129496404,-0.6978417266187051,-0.358273381294964
1973-09,-0.7035971223021583,-0.660431654676259,-0.2086330935251799
1973-10,0.7482014388489209,-0.7064748201438849,-0.17697841726618702
1973-11,-0.28633093525179854,-0.6345323741007194,0.007194244604316502
1973-12,-0.9884892086330935,-0.7179856115107914,-0.15683453237410072
1974-01,-0.0057553956834532904,-0.9223021582733814,0.42158273381294964
1974-02,-0.17122302158273384,-0.8935251798561151,0.44172661870503593
1974-03,-0.237410071942446,-0.8446043165467626,0.42733812949640293
1974-04,-0.6086330935251798,-0.8215827338129497,0.4302158273381296
1974-05,-0.8100719424460432,-0.7352517985611511,0.39568345323741005
1974-06,-0.7697841726618705,-0.8043165467625899,0.41582733812949635
1974-07,-0.6014388489208633,-0.8705035971223022,0.4388489208633093
1974-08,-0.9136690647482014,-0.9165467625899281,0.2719424460431654
1974-09,-0.9510791366906475,-0.9568345323741008,0.38129496402877705
1974-10,-0.9798561151079137,-0.9827338129496404,0.19999999999999996
1974-11,1.0000000000000002,-0.9971223021582734,0.3582733812949641
1974-12,-0.7784172661870503,-0.9424460431654677,0.9223021582733812
1975-01,-0.6690647482014389,-0.9683453237410072,0.9165467625899282
1975-02,0.9971223021582734,-0.9712230215827339,0.9136690647482015
1975-03,0.8043165467625899,-0.902158273381295,0.9798561151079137
1975-04,0.37553956834532376,-0.8014388489208634,0.9942446043165467
1975-05,0.6489208633093526,-0.6431654676258993,0.9884892086330936
1975-06,0.766906474820144,-0.3985611510791367,0.985611510791367
1975-07,0.7352517985611511,0.05323741007194238,0.9971223021582734
1975-08,-0.879136690647482,0.7870503597122303,0.9683453237410071
1975-09,-0.623021582733813,0.8676258992805757,0.9424460431654675
1975-10,-0.7539568345323742,0.9827338129496404,0.9194244604316546
1975-11,0.8014388489208633,0.45035971223021587,0.8014388489208633
1975-12,0.3669064748201438,0.8618705035971224,0.7237410071942447
1976-01,-0.4258992805755396,0.9424460431654675,0.637410071942446
1976-02,0.9884892086330936,0.5453237410071943,0.23741007194244612
1976-03,-0.12517985611510796,0.7928057553956835,0.5741007194244605
1976-04,0.31223021582733823,0.7237410071942447,0.5798561151079136
1976-05,-0.418705035971223,0.651798561151079,0.5597122302158273
1976-06,-0.38705035971223023,0.23453237410071948,0.539568345323741
1976-07,0.6287769784172661,-0.21726618705035972,0.4935251798561151
1976-08,-0.3381294964028777,0.539568345323741,0.3669064748201438
1976-09,-0.283453237410072,0.6402877697841727,0.34100719424460424
1976-10,0.2690647482014388,0.7611510791366907,0.14820143884892079
1976-11,-0.5510791366906476,0.6633093525179856,0.03309352517985609
1976-12,-0.10935251798561152,0.3438848920863309,0.13669064748201443
1977-01,0.8071942446043165,0.46187050359712223,0.07913669064748197
1977-02,-0.7482014388489209,0.018705035971223083,-0.6661870503597123
1977-03,-0.49064748201438846,-0.24604316546762595,-0.4446043165467626
1977-04,-0.39568345323741005,-0.4676258992805755,-0.45035971223021587
1977-05,-0.15827338129496404,-0.46187050359712234,-0.46187050359712234
1977-06,-0.42158273381294964,-0.3841726618705036,-0.479136690647482
1977-07,0.7035971223021582,-0.5769784172661871,-0.646043165467626
1977-08,-0.46330935251798566,-0.37553956834532376,-0.41582733812949646
1977-09,-0.47625899280575545,-0.4474820143884892,-0.40143884892086334
1977-10,-0.23165467625899283,-0.5568345323741007,-0.42158273381294964
1977-11,-0.7640287769784173,-0.4877697841726619,-0.4676258992805755
1977-12,0.6330935251798562,-0.6086330935251798,-0.34100719424460435
1978-01,-0.10935251798561152,-0.637410071942446,-0.49064748201438846
1978-02,-0.8460431654676259,-0.5424460431654676,-0.5913669064748202
1978-03,-0.38273381294964026,-0.6287769784172662,-0.3496402877697842
1978-04,0.4302158273381296,-0.623021582733813,-0.3525179856115108
1978-05,0.9395683453237411,-0.5798561151079137,-0.27482014388489207
1978-06,0.24028776978417277,-0.21151079136690654,0.11079136690647484
1978-07,-0.4330935251798561,-0.34676258992805753,-0.030215827338129553
1978-08,0.7784172661870503,-0.34100719424460435,-0.03309352517985609
1978-09,0.5827338129496402,0.07625899280575532,0.11366906474820149
1978-10,-0.36690647482014394,0.37553956834532376,0.16546762589928066
1978-11,-0.9827338129496404,0.5971223021582734,-0.04460431654676256
1978-12,0.4388489208633093,-0.4589928057553957,0.5971223021582734
1979-01,0.08345323741007205,-0.3237410071942446,0.6172661870503597
1979-02,0.6863309352517986,0.15971223021582737,0.49064748201438846
1979-03,-0.6805755395683453,0.5625899280575539,0.5050359712230217
1979-04,0.8446043165467627,0.13093525179856114,0.5625899280575539
1979-05,-0.11654676258992802,-0.03309352517985609,0.48201438848920874
1979-06,-0.479136690647482,-0.12517985611510796,0.4647482014388489
1979-07,0.6431654676258993,-0.1424460431654676,0.47625899280575545
1979-08,0.07050359712230225,-0.2028776978417266,0.4446043165467626
1979-09,0.8330935251798561,-0.33525179856115106,0.4100719424460433
1979-10,-0.25467625899280577,0.09640287769784162,0.49640287769784175
1979-11,-0.9079136690647482,0.7784172661870503,-0.36690647482014394
1979-12,0.8302158273381295,0.1971223021582733,0.15107913669064743
1980-01,0.31942446043165473,0.49064748201438846,0.29496402877697836
1980-02,0.8359712230215828,0.34676258992805753,0.21151079136690654
1980-03,-0.30647482014388494,0.7956834532374102,0.19136690647482024
1980-04,-0.9856115107913669,0.5079136690647481,0.1021582733812949
1980-05,0.7323741007194244,-0.358273381294964,0.7007194244604316
1980-06,0.8100719424460432,0.0014388489208632116,0.7323741007194244
1980-07,0.4863309352517986,0.13669064748201443,0.758273381294964
1980-08,0.8762589928057554,0.28633093525179865,0.7697841726618706
1980-09,0.2517985611510791,0.32661870503597124,0.7956834532374102
1980-10,0.36115107913669076,0.48489208633093517,0.7870503597122303
1980-11,0.19280575539568345,0.879136690647482,0.5510791366906476
1980-12,0.9683453237410071,0.7697841726618706,0.5079136690647481
1981-01,-0.7093525179856115,0.9280575539568345,0.6748201438848922
1981-02,-0.7827338129496403,0.7208633093525181,0.7294964028776978
1981-03,0.07913669064748197,0.5338129496402877,0.8129496402877698
1981-04,0.6661870503597123,0.9366906474820145,0.1683453237410073
1981-05,-0.40143884892086334,0.9338129496402878,0.15683453237410072
1981-06,-0.0014388489208632116,0.8158273381294965,0.17410071942446037
1981-07,-0.3985611510791367,0.7294964028776978,0.17122302158273373
1981-08,-0.3035971223021583,0.30647482014388494,0.02446043165467615
1981-09,-0.8618705035971224,0.07913669064748197,0.04172661870503602
1981-10,-0.864748201438849,-0.43597122302158275,0.3323741007194245
1981-11,0.8158273381294965,-0.646043165467626,0.40143884892086334
1981-12,0.6158273381294963,-0.7151079136690648,-0.021582733812949617
1982-01,-0.6733812949640288,-0.5827338129496403,0.1079136690647482
1982-02,-0.637410071942446,-0.539568345323741,0.03884892086330938
1982-03,-0.8215827338129497,-0.6258992805755396,0.05611510791366903
1982-04,-0.3784172661870504,-0.841726618705036,-0.03884892086330938
1982-05,0.6057553956834532,-0.8273381294964028,-0.03597122302158273
1982-06,-0.6863309352517986,-0.7553956834532374,0.162589928057554
1982-07,-0.5769784172661871,-0.8158273381294965,0.17985611510791366
1982-08,-0.5798561151079137,-0.8532374100719424,0.1884892086330936
1982-09,0.9827338129496404,-0.758273381294964,0.015827338129496438
1982-10,0.14964028776978422,-0.27194244604316553,0.5136690647482014
1982-11,0.9798561151079137,-0.47625899280575545,0.4129496402877697
1982-12,0.7410071942446044,-0.1079136690647482,0.7410071942446044
1983-01,-0.015827338129496438,0.4589928057553956,0.7208633093525181
1983-02,0.5769784172661871,0.6776978417266186,0.6776978417266186
1983-03,0.4129496402877697,0.9107913669064749,0.5338129496402877
1983-04,0.4532374100719425,0.9654676258992807,0.4733812949640288
1983-05,0.8906474820143886,0.9510791366906475,0.4589928057553956
1983-06,-0.021582733812949617,0.9942446043165467,0.38992805755395676
1983-07,0.4935251798561151,0.9971223021582734,0.2633093525179857
1983-08,-0.7194244604316546,1.0000000000000002,-0.07050359712230214
1983-09,-0.2086330935251799,0.9884892086330936,-0.05611510791366903
1983-10,0.0877697841726619,0.985611510791367,-0.012949640287769792
1983-11,-0.6546762589928058,0.8589928057553957,-0.4992805755395684
1983-12,0.34676258992805753,0.5856115107913669,-0.3784172661870504
1984-01,-0.4071942446043165,0.6690647482014389,-0.37553956834532376
1984-02,-0.4388489208633094,0.34100719424460424,-0.3640287769784173
1984-03,-0.7928057553956835,-0.004316546762589968,-0.3381294964028777
1984-04,0.02302158273381294,-0.42158273381294964,-0.23453237410071948
1984-05,-0.19712230215827342,-0.6000000000000001,-0.660431654676259
1984-06,-0.8330935251798561,-0.6115107913669064,-0.6633093525179856
1984-07,0.2920863309352517,-0.7956834532374101,-0.6489208633093526
1984-08,-0.5366906474820143,-0.6575539568345323,-0.5884892086330935
1984-09,0.9712230215827338,-0.7007194244604317,-0.5654676258992806
1984-10,-0.2431654676258993,-0.525179856115108,0.2920863309352517
1984-11,-0.22877697841726619,-0.4388489208633094,0.21438848920863318
1984-12,-0.40431654676259,-0.516546762589928,0.18561151079136695
1985-01,0.2633093525179857,-0.5136690647482014,0.1827338129496403
1985-02,0.9482014388489208,-0.38129496402877694,0.19424460431654667
1985-03,0.14244604316546772,0.41582733812949635,0.3496402877697842
1985-04,-0.2920863309352518,0.4446043165467626,0.34676258992805753
1985-05,-0.29496402877697847,0.4100719424460433,0.35539568345323747
1985-06,0.7899280575539569,0.7093525179856115,0.09352517985611519
1985-07,0.15683453237410072,0.8071942446043165,0.17697841726618702
1985-08,-0.28057553956834536,0.887769784172662,0.027338129496402797
1985-09,-0.3179856115107914,0.502158273381295,-0.4330935251798561
1985-10,-0.7726618705035971,0.4532374100719425,-0.4129496402877698
1985-11,0.646043165467626,0.17410071942446037,-0.22014388489208636
1985-12,0.879136690647482,0.5683453237410072,-0.19424460431654678
1986-01,0.637410071942446,0.7496402877697841,-0.07913669064748197
1986-02,-0.018705035971222972,0.5942446043165468,-0.2776978417266187
1986-03,0.9079136690647482,0.5597122302158273,-0.27194244604316553
1986-04,0.7553956834532374,0.8446043165467627,-0.1424460431654676
1986-05,-0.36115107913669064,0.9309352517985612,-0.15107913669064754
1986-06,0.7007194244604316,0.8215827338129496,-0.13093525179856114
1986-07,0.05899280575539567,0.893525179856115,-0.10215827338129502
1986-08,-0.8676258992805755,0.9165467625899282,-0.13956834532374096
1986-09,0.8503597122302158,0.8014388489208633,0.30071942446043165
1986-10,-0.9453237410071943,0.9769784172661871,0.05323741007194238
1986-11,0.7064748201438849,0.7179856115107914,0.5568345323741006
1986-12,0.06474820143884896,0.6431654676258993,0.502158273381295
1987-01,-0.6733812949640288,0.4474820143884892,0.47050359712230216
1987-02,0.9913669064748201,0.17985611510791366,0.5424460431654676
1987-03,0.6719424460431656,0.5136690647482014,0.781294964028777
1987-04,0.2086330935251799,0.45611510791366916,0.7611510791366907
1987-05,-0.5021582733812949,0.6489208633093526,0.743884892086331
1987-06,-0.16546762589928055,0.22014388489208625,0.7467625899280577
1987-07,0.6100719424460432,0.12517985611510785,0.7525179856115107
1987-08,0.5827338129496402,0.7410071942446044,0.6143884892086331
1987-09,0.5366906474820143,0.6748201438848922,0.5856115107913669
1987-10,-0.5827338129496403,0.9453237410071942,0.12517985611510785
1987-11,-1.0,0.8330935251798561,0.26618705035971213
1987-12,-0.9165467625899281,-0.5741007194244605,0.9769784172661871
1988-01,0.8848920863309353,-0.6546762589928058,0.9913669064748201
1988-02,0.6330935251798562,-0.7726618705035971,0.9482014388489208
1988-03,0.7223021582733813,-0.7841726618705036,0.9453237410071942
1988-04,-0.5323741007194245,-0.7035971223021583,0.9568345323741008
1988-05,-0.06618705035971229,-0.7093525179856115,0.9597122302158274
1988-06,-0.21726618705035972,-0.6920863309352518,0.9625899280575541
1988-07,0.7381294964028777,-0.7985611510791367,0.9510791366906475
1988-08,-0.35539568345323747,-0.7784172661870503,0.9539568345323741
1988-09,-0.6647482014388489,-0.8733812949640288,0.9366906474820145
1988-10,0.5208633093525179,-0.8848920863309353,0.9395683453237411
1988-11,0.12517985611510785,0.162589928057554,0.23453237410071948
1988-12,-0.5050359712230216,0.7266187050359711,-0.297841726618705
1989-01,0.21294964028776975,0.24028776978417277,-0.4244604316546763
1989-02,0.8589928057553957,0.02446043165467615,-0.5079136690647482
1989-03,-0.4935251798561151,0.15107913669064743,-0.3928057553956835
1989-04,0.23453237410071948,0.16546762589928066,-0.41007194244604317
1989-05,0.6834532374100719,0.2719424460431654,-0.3985611510791367
1989-06,0.5539568345323742,0.5741007194244605,-0.32086330935251794
1989-07,-0.343884892086331,0.4877697841726618,-0.38129496402877694
1989-08,0.9251798561151079,0.49640287769784175,-0.3841726618705036
1989-09,0.2230215827338129,0.8820143884892087,-0.31510791366906477
1989-10,-0.27482014388489207,0.8532374100719424,-0.3294964028776979
1989-11,-0.6920863309352518,0.7985611510791366,-0.29496402877697847
1989-12,0.10935251798561141,0.7525179856115107,-0.21438848920863307
1990-01,0.13381294964028778,0.743884892086331,-0.21151079136690654
1990-02,-0.9107913669064749,0.530935251798561,-0.34676258992805753
1990-03,0.09208633093525176,0.11079136690647484,0.05899280575539567
1990-04,0.2589928057553956,0.06187050359712232,0.050359712230215736
1990-05,-0.6503597122302158,-0.10503597122302155,-0.05035971223021585
1990-06,0.9568345323741008,-0.47050359712230216,-0.05323741007194249
1990-07,-0.31366906474820144,0.06762589928057561,0.3640287769784172
1990-08,-0.4474820143884892,-0.40431654676259,0.09640287769784162
1990-09,-0.962589928057554,-0.5223021582733813,0.08489208633093526
1990-10,-0.8503597122302159,-0.7237410071942446,0.4532374100719425
1990-11,-0.4532374100719425,-0.7899280575539569,0.530935251798561
1990-12,0.8676258992805757,-0.864748201438849,0.4992805755395684
1991-01,0.3712230215827339,-0.7323741007194244,0.6489208633093526
1991-02,0.7266187050359711,-0.5194244604316547,0.5539568345323742
1991-03,0.9107913669064749,-0.3928057553956835,0.6086330935251798
1991-04,0.3784172661870504,-0.15107913669064754,0.7151079136690648
1991-05,-0.21438848920863307,0.2892086330935253,0.6978417266187051
1991-06,0.5510791366906476,-0.29496402877697847,0.525179856115108
1991-07,-0.8071942446043165,-0.04172661870503602,0.5482014388489209
1991-08,0.660431654676259,-0.23165467625899283,0.6201438848920864
1991-09,0.32805755395683445,0.7151079136690648,0.25467625899280577
1991-10,-0.43021582733812946,0.9136690647482015,-0.162589928057554
1991-11,0.1007194244604317,0.9194244604316546,-0.1683453237410072
1991-12,-0.7611510791366907,0.8187050359712231,-0.2633093525179856
1992-01,0.9741007194244604,0.5539568345323742,-0.08489208633093526
1992-02,-0.297841726618705,0.772661870503597,0.36978417266187047
1992-03,0.027338129496402797,0.3985611510791367,0.24028776978417277
1992-04,-0.6115107913669064,0.30071942446043165,0.2230215827338129
1992-05,0.03309352517985609,0.0877697841726619,0.3294964028776979
1992-06,-0.13956834532374096,-0.09064748201438855,0.2517985611510791
1992-07,-0.5539568345323741,0.29496402877697836,0.010071942446043147
1992-08,0.5453237410071943,-0.19424460431654678,0.0014388489208632116
1992-09,-0.5683453237410072,-0.11079136690647484,0.04748201438848931
1992-10,0.03884892086330938,-0.18848920863309349,0.09928057553956826
1992-11,-0.0057553956834532904,-0.19712230215827342,0.09064748201438855
1992-12,0.5884892086330935,0.17697841726618702,-0.0877697841726619
1993-01,0.15395683453237408,-0.2517985611510791,-0.781294964028777
1993-02,-0.030215827338129553,-0.15395683453237408,-0.7841726618705036
1993-03,-0.18848920863309349,-0.17410071942446048,-0.7899280575539569
1993-04,0.283453237410072,0.015827338129496438,-0.8532374100719424
1993-05,-0.6776978417266187,0.1223021582733812,-0.841726618705036
1993-06,0.38992805755395676,-0.13669064748201443,-0.7381294964028777
1993-07,-0.15395683453237408,0.2776978417266187,-0.7928057553956835
1993-08,-0.27194244604316553,-0.03884892086330938,-0.8244604316546763
1993-09,0.5280575539568346,0.15395683453237408,-0.8992805755395684
1993-10,-0.23453237410071948,0.3179856115107913,-0.8503597122302159
1993-11,0.07625899280575532,0.2633093525179857,-0.8388489208633094
1993-12,-0.49640287769784175,0.03309352517985609,-0.9050359712230216
1994-01,0.17122302158273373,-0.20575539568345325,-0.8676258992805755
1994-02,0.39424460431654684,-0.17122302158273384,-0.8618705035971224
1994-03,-0.6143884892086331,0.030215827338129442,-0.818705035971223
1994-04,-0.8043165467625899,-0.2776978417266187,-0.7784172661870503
1994-05,-0.07338129496402879,-0.35539568345323747,-0.6402877697841727
1994-06,-0.08489208633093526,-0.464748201438849,-0.7237410071942446
1994-07,-0.6647482014388489,-0.45611510791366905,-0.7179856115107914
1994-08,0.38273381294964026,-0.5309352517985612,-0.6115107913669064
1994-09,0.5985611510791367,-0.5510791366906476,-0.6978417266187051
1994-10,-0.539568345323741,-0.418705035971223,-0.5021582733812949
1994-11,0.10935251798561141,-0.5366906474820143,-0.47625899280575545
1994-12,-0.743884892086331,-0.42733812949640293,-0.49640287769784175
1995-01,0.012949640287769792,-0.5942446043165468,-0.3899280575539569
1995-02,0.23165467625899283,-0.6172661870503597,-0.45611510791366905
1995-03,0.5410071942446044,-0.5107913669064748,-0.4589928057553957
1995-04,0.30071942446043165,-0.1280575539568345,-0.5712230215827339
1995-05,0.283453237410072,-0.030215827338129553,-0.5510791366906476
1995-06,0.45035971223021587,0.1280575539568345,-0.5309352517985612
1995-07,0.40719424460431664,0.5568345323741006,-0.7122302158273381
1995-08,0.5625899280575539,0.5654676258992806,-0.7093525179856115
1995-09,-0.06618705035971229,0.5510791366906476,-0.7151079136690648
1995-10,0.4992805755395684,0.6949640287769785,-0.8100719424460432
1995-11,-0.4115107913669065,0.7553956834532374,-0.8071942446043165
1995-12,0.5985611510791367,0.8359712230215828,-0.962589928057554
1996-01,0.04748201438848931,0.902158273381295,-0.9482014388489208
1996-02,0.3093525179856116,0.8848920863309353,-0.9424460431654677
1996-03,0.10935251798561141,0.864748201438849,-0.9597122302158274
1996-04,-0.0474820143884892,0.8417266187050361,-0.9510791366906475
1996-05,0.27338129496402885,0.8129496402877698,-0.939568345323741
1996-06,0.32805755395683445,0.7640287769784173,-0.9453237410071943
1996-07,-0.3525179856115108,0.758273381294964,-0.9539568345323741
1996-08,-0.8460431654676259,0.5712230215827339,-0.9309352517985612
1996-09,0.40431654676259,0.07338129496402868,-0.5194244604316547
1996-10,0.7525179856115107,0.04172661870503602,-0.5482014388489209
1996-11,0.004316546762589857,0.4992805755395684,-0.464748201438849
1996-12,0.8618705035971224,0.3093525179856116,-0.525179856115108
1997-01,-0.4589928057553957,0.6287769784172661,-0.32661870503597124
1997-02,0.7482014388489209,0.3582733812949641,-0.2690647482014389
1997-03,-0.2690647482014389,0.6201438848920864,-0.18561151079136695
1997-04,-0.8129496402877698,0.5280575539568346,-0.17122302158273384
1997-05,0.6244604316546762,-0.010071942446043147,0.03597122302158273
1997-06,0.887769784172662,0.14244604316546772,0.10503597122302155
1997-07,0.6244604316546762,0.6575539568345323,0.2776978417266187
1997-08,0.9223021582733812,0.9223021582733812,-0.1280575539568345
1997-09,-0.758273381294964,0.9741007194244604,-0.015827338129496438
1997-10,0.7956834532374102,0.8273381294964028,0.27482014388489207
