date,permno
1980-08-01,42833
1980-08-01,42892
1980-08-01,43123
1980-08-01,43350
1980-08-01,43449
1980-08-01,43668
1980-08-01,43721
1980-08-01,43916
1980-08-01,44206
1980-08-01,44409
1980-08-01,44644
1980-08-01,44951
1980-08-01,45065
1980-08-01,45428
1980-08-01,45495
1980-08-01,45604
1980-08-01,45751
1980-08-01,45794
1980-08-01,45858
1980-08-01,46228
1980-08-01,46391
1980-08-01,46447
1980-08-01,46594
1980-08-01,46658
1980-08-01,46674
1980-08-01,46682
1980-08-01,46690
1980-08-01,46703
1980-08-01,46754
1980-08-01,46850
1980-08-01,47052
1980-08-01,47079
1980-08-01,47300
1980-08-01,47626
1980-08-01,47896
1980-08-01,47941
1980-08-01,48012
1980-08-01,48071
1980-08-01,48223
1980-08-01,48274
1980-08-01,48354
1980-08-01,48370
1980-08-01,48397
1980-08-01,48485
1980-08-01,48506
1980-08-01,48549
1980-08-01,48653
1980-08-01,48725
1980-08-01,48960
1980-08-01,49015
1980-08-01,49066
1980-08-01,49074
1980-08-01,49154
1980-08-01,49365
1980-08-01,49576
1980-08-01,49744
1980-08-01,50024
1980-08-01,50104
1980-08-01,50227
1980-08-01,50606
1980-08-01,50876
1980-08-01,50956
1980-08-01,51043
1980-08-01,51377
1980-08-01,51457
1980-08-01,51553
1980-08-01,51561
1980-08-01,51676
1980-08-01,52337
1980-08-01,52564
1980-08-01,52695
1980-08-01,52919
1980-08-01,53081
1980-08-01,53831
1980-08-01,53858
1980-08-01,54615
1980-08-01,54754
1980-08-01,55191
1980-08-01,55351
1980-08-01,55685
1980-08-01,55976
1980-08-01,56223
1980-08-01,56266
1980-08-01,56485
1980-08-01,56805
1980-08-01,57250
1980-08-01,57381
1980-08-01,57592
1980-08-01,57744
1980-08-01,58085
1980-08-01,58093
1980-08-01,58464
1980-08-01,58472
1980-08-01,58480
1980-08-01,58667
1980-08-01,58675
1980-08-01,58827
1980-08-01,58990
1980-08-01,59109
1980-08-01,59176
1980-08-01,59184
1980-08-01,59192
1980-08-01,59221
1980-08-01,59248
1980-08-01,59272
1980-08-01,59328
1980-08-01,59379
1980-08-01,59432
1980-08-01,59440
1980-08-01,59459
1980-08-01,59520
1980-08-01,59686
1980-08-01,59707
1980-08-01,59715
1980-08-01,60089
1980-08-01,60097
1980-08-01,60206
1980-08-01,60337
1980-08-01,60506
1980-08-01,60572
1980-08-01,60628
1980-08-01,60695
1980-08-01,60724
1980-08-01,60839
1980-08-01,60900
1980-08-01,61604
1980-08-01,61663
1980-08-01,61743
1980-08-01,61815
1980-08-01,61954
1980-08-01,62164
1980-08-01,62252
1980-08-01,63096
1980-08-01,63845
1980-08-01,64346
1980-08-01,64531
1980-08-01,65816
1980-08-01,66157
1980-08-01,66800
1980-08-01,82959
1980-09-01,10137
1980-09-01,10145
1980-09-01,10161
1980-09-01,10225
1980-09-01,10233
1980-09-01,10241
1980-09-01,10364
1980-09-01,10372
1980-09-01,10401
1980-09-01,10487
1980-09-01,10516
1980-09-01,10604
1980-09-01,10751
1980-09-01,10786
1980-09-01,10890
1980-09-01,10989
1980-09-01,11156
1980-09-01,11260
1980-09-01,11308
1980-09-01,11332
1980-09-01,11340
1980-09-01,11404
1980-09-01,11447
1980-09-01,11471
1980-09-01,11607
1980-09-01,11674
1980-09-01,11690
1980-09-01,11703
1980-09-01,11754
1980-09-01,11762
1980-09-01,11850
1980-09-01,11981
1980-09-01,12052
1980-09-01,12060
1980-09-01,12079
1980-09-01,12095
1980-09-01,12319
1980-09-01,12431
1980-09-01,12458
1980-09-01,12490
1980-09-01,12503
1980-09-01,12511
1980-09-01,12570
1980-09-01,12706
1980-09-01,12730
1980-09-01,12749
1980-09-01,12976
1980-09-01,13047
1980-09-01,13100
1980-09-01,13303
1980-09-01,13311
1980-09-01,13354
1980-09-01,13507
1980-09-01,13522
1980-09-01,13610
1980-09-01,13661
1980-09-01,13688
1980-09-01,13696
1980-09-01,13821
1980-09-01,13856
1980-09-01,13901
1980-09-01,13928
1980-09-01,14066
1980-09-01,14090
1980-09-01,14218
1980-09-01,14250
1980-09-01,14322
1980-09-01,14357
1980-09-01,14496
1980-09-01,14509
1980-09-01,14525
1980-09-01,14533
1980-09-01,14541
1980-09-01,14592
1980-09-01,14656
1980-09-01,14736
1980-09-01,14760
1980-09-01,14795
1980-09-01,14883
1980-09-01,14891
1980-09-01,15069
1980-09-01,15368
1980-09-01,15456
1980-09-01,15560
1980-09-01,15579
1980-09-01,15659
1980-09-01,15667
1980-09-01,15720
1980-09-01,15923
1980-09-01,15966
1980-09-01,16029
1980-09-01,16109
1980-09-01,16360
1980-09-01,16424
1980-09-01,16432
1980-09-01,16571
1980-09-01,16598
1980-09-01,16678
1980-09-01,16707
1980-09-01,16870
1980-09-01,17005
1980-09-01,17128
1980-09-01,17144
1980-09-01,17291
1980-09-01,17304
1980-09-01,17338
1980-09-01,17478
1980-09-01,17566
1980-09-01,17590
1980-09-01,17750
1980-09-01,17806
1980-09-01,17814
1980-09-01,17830
1980-09-01,17953
1980-09-01,18016
1980-09-01,18032
1980-09-01,18112
1980-09-01,18163
1980-09-01,18278
1980-09-01,18374
1980-09-01,18382
1980-09-01,18403
1980-09-01,18411
1980-09-01,18542
1980-09-01,18550
1980-09-01,18569
1980-09-01,18649
1980-09-01,18681
1980-09-01,18729
1980-09-01,18921
1980-09-01,18948
1980-09-01,18999
1980-09-01,19019
1980-09-01,19027
1980-09-01,19051
1980-09-01,19131
1980-09-01,19166
1980-09-01,19254
1980-09-01,19350
1980-09-01,19377
1980-09-01,19393
1980-09-01,19406
1980-09-01,19414
1980-09-01,19430
1980-09-01,19537
1980-09-01,19546
1980-09-01,19553
1980-09-01,19561
1980-09-01,19596
1980-09-01,19676
1980-09-01,19713
1980-09-01,19721
1980-09-01,19895
1980-09-01,20079
1980-09-01,20124
1980-09-01,20220
1980-09-01,20239
1980-09-01,20263
1980-09-01,20482
1980-09-01,20562
1980-09-01,20626
1980-09-01,20677
1980-09-01,20730
1980-09-01,20765
1980-09-01,20853
1980-09-01,21004
1980-09-01,21186
1980-09-01,21207
1980-09-01,21397
1980-09-01,21450
1980-09-01,21485
1980-09-01,21514
1980-09-01,21557
1980-09-01,21573
1980-09-01,21709
1980-09-01,21768
1980-09-01,21776
1980-09-01,21792
1980-09-01,21821
1980-09-01,21936
1980-09-01,21979
1980-09-01,21995
1980-09-01,22082
1980-09-01,22103
1980-09-01,22111
1980-09-01,22170
1980-09-01,22293
1980-09-01,22410
1980-09-01,22509
1980-09-01,22517
1980-09-01,22568
1980-09-01,22592
1980-09-01,22680
1980-09-01,22752
1980-09-01,22779
1980-09-01,22840
1980-09-01,22947
1980-09-01,23026
1980-09-01,23077
1980-09-01,23114
1980-09-01,23210
1980-09-01,23229
1980-09-01,23253
1980-09-01,23309
1980-09-01,23317
1980-09-01,23325
1980-09-01,23341
1980-09-01,23405
1980-09-01,23448
1980-09-01,23499
1980-09-01,23501
1980-09-01,23536
1980-09-01,23579
1980-09-01,23712
1980-09-01,23720
1980-09-01,23819
1980-09-01,23851
1980-09-01,23915
1980-09-01,23931
1980-09-01,23990
1980-09-01,24010
1980-09-01,24045
1980-09-01,24109
1980-09-01,24141
1980-09-01,24184
1980-09-01,24192
1980-09-01,24205
1980-09-01,24221
1980-09-01,24272
1980-09-01,24360
1980-09-01,24424
1980-09-01,24459
1980-09-01,24539
1980-09-01,24563
1980-09-01,24571
1980-09-01,24627
1980-09-01,24635
1980-09-01,24643
1980-09-01,24678
1980-09-01,24715
1980-09-01,24766
1980-09-01,24803
1980-09-01,24811
1980-09-01,24942
1980-09-01,24985
1980-09-01,25005
1980-09-01,25013
1980-09-01,25056
1980-09-01,25072
1980-09-01,25160
1980-09-01,25208
1980-09-01,25216
1980-09-01,25320
1980-09-01,25419
1980-09-01,25478
1980-09-01,25582
1980-09-01,25697
1980-09-01,25726
1980-09-01,25769
1980-09-01,25785
1980-09-01,25953
1980-09-01,25988
1980-09-01,26075
1980-09-01,26112
1980-09-01,26120
1980-09-01,26294
1980-09-01,26382
1980-09-01,26390
1980-09-01,26403
1980-09-01,26438
1980-09-01,26454
1980-09-01,26518
1980-09-01,26534
1980-09-01,26542
1980-09-01,26550
1980-09-01,26681
1980-09-01,26710
1980-09-01,26729
1980-09-01,26788
1980-09-01,26825
1980-09-01,27051
1980-09-01,27086
1980-09-01,27190
1980-09-01,27297
1980-09-01,27596
1980-09-01,27684
1980-09-01,27713
1980-09-01,27828
1980-09-01,27887
1980-09-01,27940
1980-09-01,27959
1980-09-01,27983
1980-09-01,27991
1980-09-01,28134
1980-09-01,28222
1980-09-01,28345
1980-09-01,28353
1980-09-01,28425
1980-09-01,28484
1980-09-01,28505
1980-09-01,28556
1980-09-01,29049
1980-09-01,29196
1980-09-01,30330
1980-09-01,30365
1980-09-01,31262
1980-09-01,31288
1980-09-01,32475
1980-09-01,32695
1980-09-01,32707
1980-09-01,32985
1980-09-01,33056
1980-09-01,33814
1980-09-01,34032
1980-09-01,34323
1980-09-01,34383
1980-09-01,34833
1980-09-01,34980
1980-09-01,35211
1980-09-01,36505
1980-09-01,36679
1980-09-01,38041
1980-09-01,38156
1980-09-01,38295
1980-09-01,38324
1980-09-01,38551
1980-09-01,38682
1980-09-01,38703
1980-09-01,38762
1980-09-01,38893
1980-09-01,38914
1980-09-01,38973
1980-09-01,39087
1980-09-01,39175
1980-09-01,39263
1980-09-01,39300
1980-09-01,39335
1980-09-01,39642
1980-09-01,39669
1980-09-01,39896
1980-09-01,39917
1980-09-01,40010
1980-09-01,40053
1980-09-01,40061
1980-09-01,40141
1980-09-01,40272
1980-09-01,40301
1980-09-01,40352
1980-09-01,40416
1980-09-01,40483
1980-09-01,40635
1980-09-01,40854
1980-09-01,41179
1980-09-01,41304
1980-09-01,41523
1980-09-01,41718
1980-09-01,42024
1980-09-01,42067
1980-09-01,42200
1980-09-01,42550
1980-09-01,42833
1980-09-01,42892
1980-09-01,43123
1980-09-01,43350
1980-09-01,43449
1980-09-01,43668
1980-09-01,43721
1980-09-01,43916
1980-09-01,44206
1980-09-01,44409
1980-09-01,44644
1980-09-01,44951
1980-09-01,45065
1980-09-01,45428
1980-09-01,45495
1980-09-01,45604
1980-09-01,45751
1980-09-01,45794
1980-09-01,45858
1980-09-01,46228
1980-09-01,46391
1980-09-01,46447
1980-09-01,46594
1980-09-01,46658
1980-09-01,46674
1980-09-01,46682
1980-09-01,46690
1980-09-01,46703
1980-09-01,46754
1980-09-01,46850
1980-09-01,47052
1980-09-01,47079
1980-09-01,47300
1980-09-01,47626
1980-09-01,47896
1980-09-01,47941
1980-09-01,48012
1980-09-01,48071
1980-09-01,48223
1980-09-01,48274
1980-09-01,48354
1980-09-01,48370
1980-09-01,48397
1980-09-01,48485
1980-09-01,48506
1980-09-01,48549
1980-09-01,48653
1980-09-01,48725
1980-09-01,48960
1980-09-01,49015
1980-09-01,49066
1980-09-01,49074
1980-09-01,49154
1980-09-01,49365
1980-09-01,49576
1980-09-01,49744
1980-09-01,50024
1980-09-01,50104
1980-09-01,50227
1980-09-01,50606
1980-09-01,50876
1980-09-01,50956
1980-09-01,51043
1980-09-01,51377
1980-09-01,51457
1980-09-01,51553
1980-09-01,51561
1980-09-01,51676
1980-09-01,52337
1980-09-01,52564
1980-09-01,52695
1980-09-01,52919
1980-09-01,53081
1980-09-01,53831
1980-09-01,53858
1980-09-01,54615
1980-09-01,54754
1980-09-01,55191
1980-09-01,55351
1980-09-01,55685
1980-09-01,55976
1980-09-01,56223
1980-09-01,56266
1980-09-01,56485
1980-09-01,56805
1980-09-01,57250
1980-09-01,57381
1980-09-01,57592
1980-09-01,57744
1980-09-01,58085
1980-09-01,58093
1980-09-01,58464
1980-09-01,58472
1980-09-01,58480
1980-09-01,58667
1980-09-01,58675
1980-09-01,58827
1980-09-01,58990
1980-09-01,59109
1980-09-01,59176
1980-09-01,59184
1980-09-01,59192
1980-09-01,59221
1980-09-01,59248
1980-09-01,59272
1980-09-01,59328
1980-09-01,59379
1980-09-01,59432
1980-09-01,59440
1980-09-01,59459
1980-09-01,59520
1980-09-01,59686
1980-09-01,59707
1980-09-01,59715
1980-09-01,60089
1980-09-01,60097
1980-09-01,60206
1980-09-01,60337
1980-09-01,60506
1980-09-01,60572
1980-09-01,60628
1980-09-01,60695
1980-09-01,60724
1980-09-01,60839
1980-09-01,60900
1980-09-01,61604
1980-09-01,61663
1980-09-01,61743
1980-09-01,61815
1980-09-01,61954
1980-09-01,62164
1980-09-01,62252
1980-09-01,62384
1980-09-01,63096
1980-09-01,63845
1980-09-01,64346
1980-09-01,65816
1980-09-01,66157
1980-09-01,66800
1980-09-01,82959
1980-10-01,10137
1980-10-01,10145
1980-10-01,10161
1980-10-01,10225
1980-10-01,10233
1980-10-01,10241
1980-10-01,10364
1980-10-01,10372
1980-10-01,10401
1980-10-01,10487
1980-10-01,10516
1980-10-01,10604
1980-10-01,10751
1980-10-01,10786
1980-10-01,10890
1980-10-01,10989
1980-10-01,11156
1980-10-01,11260
1980-10-01,11308
1980-10-01,11332
1980-10-01,11340
1980-10-01,11404
1980-10-01,11447
1980-10-01,11471
1980-10-01,11607
1980-10-01,11674
1980-10-01,11690
1980-10-01,11703
1980-10-01,11754
1980-10-01,11762
1980-10-01,11850
1980-10-01,11981
1980-10-01,12036
1980-10-01,12052
1980-10-01,12060
1980-10-01,12079
1980-10-01,12095
1980-10-01,12319
1980-10-01,12431
1980-10-01,12458
1980-10-01,12490
1980-10-01,12503
1980-10-01,12511
1980-10-01,12570
1980-10-01,12706
1980-10-01,12749
1980-10-01,12976
1980-10-01,13047
1980-10-01,13100
1980-10-01,13143
1980-10-01,13303
1980-10-01,13311
1980-10-01,13354
1980-10-01,13507
1980-10-01,13522
1980-10-01,13610
1980-10-01,13661
1980-10-01,13688
1980-10-01,13696
1980-10-01,13821
1980-10-01,13856
1980-10-01,13901
1980-10-01,13928
1980-10-01,14090
1980-10-01,14218
1980-10-01,14250
1980-10-01,14322
1980-10-01,14357
1980-10-01,14496
1980-10-01,14509
1980-10-01,14525
1980-10-01,14533
1980-10-01,14541
1980-10-01,14592
1980-10-01,14656
1980-10-01,14736
1980-10-01,14760
1980-10-01,14795
1980-10-01,14824
1980-10-01,14883
1980-10-01,14891
1980-10-01,15069
1980-10-01,15202
1980-10-01,15368
1980-10-01,15456
1980-10-01,15560
1980-10-01,15579
1980-10-01,15659
1980-10-01,15667
1980-10-01,15720
1980-10-01,15923
1980-10-01,15966
1980-10-01,16029
1980-10-01,16109
1980-10-01,16360
1980-10-01,16424
1980-10-01,16432
1980-10-01,16571
1980-10-01,16598
1980-10-01,16651
1980-10-01,16678
1980-10-01,16707
1980-10-01,16870
1980-10-01,17005
1980-10-01,17128
1980-10-01,17144
1980-10-01,17291
1980-10-01,17304
1980-10-01,17338
1980-10-01,17478
1980-10-01,17566
1980-10-01,17590
1980-10-01,17750
1980-10-01,17806
1980-10-01,17814
1980-10-01,17830
1980-10-01,17953
1980-10-01,18016
1980-10-01,18032
1980-10-01,18112
1980-10-01,18163
1980-10-01,18278
1980-10-01,18374
1980-10-01,18382
1980-10-01,18403
1980-10-01,18411
1980-10-01,18542
1980-10-01,18550
1980-10-01,18569
1980-10-01,18649
1980-10-01,18681
1980-10-01,18729
1980-10-01,18921
1980-10-01,18948
1980-10-01,18999
1980-10-01,19019
1980-10-01,19027
1980-10-01,19051
1980-10-01,19131
1980-10-01,19166
1980-10-01,19254
1980-10-01,19350
1980-10-01,19377
1980-10-01,19393
1980-10-01,19414
1980-10-01,19430
1980-10-01,19537
1980-10-01,19546
1980-10-01,19553
1980-10-01,19561
1980-10-01,19596
1980-10-01,19676
1980-10-01,19713
1980-10-01,19721
1980-10-01,19895
1980-10-01,20079
1980-10-01,20124
1980-10-01,20220
1980-10-01,20239
1980-10-01,20263
1980-10-01,20482
1980-10-01,20562
1980-10-01,20626
1980-10-01,20677
1980-10-01,20730
1980-10-01,20765
1980-10-01,20853
1980-10-01,21004
1980-10-01,21186
1980-10-01,21207
1980-10-01,21397
1980-10-01,21450
1980-10-01,21485
1980-10-01,21514
1980-10-01,21557
1980-10-01,21573
1980-10-01,21709
1980-10-01,21768
1980-10-01,21776
1980-10-01,21792
1980-10-01,21821
1980-10-01,21936
1980-10-01,21979
1980-10-01,21995
1980-10-01,22082
1980-10-01,22103
1980-10-01,22111
1980-10-01,22170
1980-10-01,22293
1980-10-01,22410
1980-10-01,22509
1980-10-01,22517
1980-10-01,22568
1980-10-01,22592
1980-10-01,22613
1980-10-01,22680
1980-10-01,22752
1980-10-01,22779
1980-10-01,22840
1980-10-01,22947
1980-10-01,23026
1980-10-01,23077
1980-10-01,23114
1980-10-01,23210
1980-10-01,23229
1980-10-01,23253
1980-10-01,23309
1980-10-01,23317
1980-10-01,23325
1980-10-01,23341
1980-10-01,23405
1980-10-01,23448
1980-10-01,23501
1980-10-01,23579
1980-10-01,23712
1980-10-01,23720
1980-10-01,23819
1980-10-01,23851
1980-10-01,23915
1980-10-01,23931
1980-10-01,23990
1980-10-01,24010
1980-10-01,24045
1980-10-01,24096
1980-10-01,24109
1980-10-01,24141
1980-10-01,24184
1980-10-01,24192
1980-10-01,24205
1980-10-01,24221
1980-10-01,24272
1980-10-01,24360
1980-10-01,24424
1980-10-01,24459
1980-10-01,24539
1980-10-01,24563
1980-10-01,24571
1980-10-01,24627
1980-10-01,24635
1980-10-01,24643
1980-10-01,24678
1980-10-01,24715
1980-10-01,24766
1980-10-01,24803
1980-10-01,24811
1980-10-01,24942
1980-10-01,24985
1980-10-01,25005
1980-10-01,25013
1980-10-01,25056
1980-10-01,25072
1980-10-01,25160
1980-10-01,25216
1980-10-01,25320
1980-10-01,25419
1980-10-01,25478
1980-10-01,25582
1980-10-01,25697
1980-10-01,25726
1980-10-01,25769
1980-10-01,25785
1980-10-01,25953
1980-10-01,25988
1980-10-01,26075
1980-10-01,26112
1980-10-01,26120
1980-10-01,26294
1980-10-01,26382
1980-10-01,26390
1980-10-01,26403
1980-10-01,26438
1980-10-01,26454
1980-10-01,26518
1980-10-01,26534
1980-10-01,26542
1980-10-01,26550
1980-10-01,26681
1980-10-01,26710
1980-10-01,26729
1980-10-01,26788
1980-10-01,26825
1980-10-01,27051
1980-10-01,27086
1980-10-01,27190
1980-10-01,27297
1980-10-01,27596
1980-10-01,27684
1980-10-01,27713
1980-10-01,27828
1980-10-01,27887
1980-10-01,27940
1980-10-01,27959
1980-10-01,27983
1980-10-01,27991
1980-10-01,28134
1980-10-01,28222
1980-10-01,28345
1980-10-01,28353
1980-10-01,28425
1980-10-01,28484
1980-10-01,28505
1980-10-01,28556
1980-10-01,29049
1980-10-01,29196
1980-10-01,30330
1980-10-01,30365
1980-10-01,31288
1980-10-01,32475
1980-10-01,32695
1980-10-01,32707
1980-10-01,32985
1980-10-01,33056
1980-10-01,33814
1980-10-01,34032
1980-10-01,34147
1980-10-01,34323
1980-10-01,34383
1980-10-01,34833
1980-10-01,34980
1980-10-01,35211
1980-10-01,36505
1980-10-01,36679
1980-10-01,38041
1980-10-01,38156
1980-10-01,38295
1980-10-01,38324
1980-10-01,38551
1980-10-01,38682
1980-10-01,38703
1980-10-01,38893
1980-10-01,38914
1980-10-01,38973
1980-10-01,39087
1980-10-01,39175
1980-10-01,39263
1980-10-01,39300
1980-10-01,39335
1980-10-01,39642
1980-10-01,39669
1980-10-01,39896
1980-10-01,39917
1980-10-01,40010
1980-10-01,40053
1980-10-01,40061
1980-10-01,40141
1980-10-01,40272
1980-10-01,40301
1980-10-01,40352
1980-10-01,40416
1980-10-01,40483
1980-10-01,40635
1980-10-01,40854
1980-10-01,41179
1980-10-01,41304
1980-10-01,41523
1980-10-01,41718
1980-10-01,42024
1980-10-01,42067
1980-10-01,42200
1980-10-01,42550
1980-10-01,42833
1980-10-01,42892
1980-10-01,43123
1980-10-01,43449
1980-10-01,43668
1980-10-01,43721
1980-10-01,43836
1980-10-01,43916
1980-10-01,44206
1980-10-01,44409
1980-10-01,44644
1980-10-01,44951
1980-10-01,45065
1980-10-01,45428
1980-10-01,45495
1980-10-01,45604
1980-10-01,45751
1980-10-01,45794
1980-10-01,46228
1980-10-01,46391
1980-10-01,46447
1980-10-01,46594
1980-10-01,46658
1980-10-01,46674
1980-10-01,46682
1980-10-01,46690
1980-10-01,46703
1980-10-01,46754
1980-10-01,46850
1980-10-01,47052
1980-10-01,47079
1980-10-01,47300
1980-10-01,47626
1980-10-01,47896
1980-10-01,47941
1980-10-01,48012
1980-10-01,48071
1980-10-01,48223
1980-10-01,48274
1980-10-01,48354
1980-10-01,48370
1980-10-01,48397
1980-10-01,48485
1980-10-01,48506
1980-10-01,48549
1980-10-01,48653
1980-10-01,48725
1980-10-01,48960
1980-10-01,49015
1980-10-01,49066
1980-10-01,49074
1980-10-01,49154
1980-10-01,49365
1980-10-01,49744
1980-10-01,50024
1980-10-01,50104
1980-10-01,50227
1980-10-01,50606
1980-10-01,50876
1980-10-01,50956
1980-10-01,51043
1980-10-01,51211
1980-10-01,51377
1980-10-01,51457
1980-10-01,51553
1980-10-01,51561
1980-10-01,52070
1980-10-01,52337
1980-10-01,52564
1980-10-01,52695
1980-10-01,52919
1980-10-01,53081
1980-10-01,53858
1980-10-01,54615
1980-10-01,54754
1980-10-01,55191
1980-10-01,55685
1980-10-01,55976
1980-10-01,56223
1980-10-01,56266
1980-10-01,56485
1980-10-01,56805
1980-10-01,57250
1980-10-01,57381
1980-10-01,57592
1980-10-01,57744
1980-10-01,58085
1980-10-01,58093
1980-10-01,58464
1980-10-01,58472
1980-10-01,58480
1980-10-01,58667
1980-10-01,58675
1980-10-01,58827
1980-10-01,58990
1980-10-01,59109
1980-10-01,59176
1980-10-01,59184
1980-10-01,59192
1980-10-01,59221
1980-10-01,59248
1980-10-01,59272
1980-10-01,59328
1980-10-01,59379
1980-10-01,59432
1980-10-01,59440
1980-10-01,59459
1980-10-01,59520
1980-10-01,59686
1980-10-01,59707
1980-10-01,59715
1980-10-01,60089
1980-10-01,60097
1980-10-01,60206
1980-10-01,60337
1980-10-01,60506
1980-10-01,60572
1980-10-01,60628
1980-10-01,60695
1980-10-01,60724
1980-10-01,60839
1980-10-01,60900
1980-10-01,61241
1980-10-01,61604
1980-10-01,61663
1980-10-01,61743
1980-10-01,61815
1980-10-01,61954
1980-10-01,62164
1980-10-01,62252
1980-10-01,62384
1980-10-01,63096
1980-10-01,63845
1980-10-01,64346
1980-10-01,64531
1980-10-01,65816
1980-10-01,66157
1980-10-01,66800
1980-10-01,74617
1980-10-01,82959
1980-11-01,10137
1980-11-01,10145
1980-11-01,10161
1980-11-01,10225
1980-11-01,10233
1980-11-01,10241
1980-11-01,10364
1980-11-01,10372
1980-11-01,10401
1980-11-01,10516
1980-11-01,10604
1980-11-01,10751
1980-11-01,10786
1980-11-01,10890
1980-11-01,10989
1980-11-01,11156
1980-11-01,11260
1980-11-01,11308
1980-11-01,11332
1980-11-01,11340
1980-11-01,11404
1980-11-01,11447
1980-11-01,11471
1980-11-01,11607
1980-11-01,11674
1980-11-01,11690
1980-11-01,11703
1980-11-01,11754
1980-11-01,11762
1980-11-01,11850
1980-11-01,11981
1980-11-01,12036
1980-11-01,12052
1980-11-01,12060
1980-11-01,12079
1980-11-01,12095
1980-11-01,12319
1980-11-01,12431
1980-11-01,12458
1980-11-01,12490
1980-11-01,12503
1980-11-01,12511
1980-11-01,12570
1980-11-01,12706
1980-11-01,12749
1980-11-01,12976
1980-11-01,13047
1980-11-01,13100
1980-11-01,13303
1980-11-01,13311
1980-11-01,13354
1980-11-01,13522
1980-11-01,13557
1980-11-01,13661
1980-11-01,13688
1980-11-01,13696
1980-11-01,13821
1980-11-01,13856
1980-11-01,13901
1980-11-01,13928
1980-11-01,14090
1980-11-01,14218
1980-11-01,14250
1980-11-01,14322
1980-11-01,14357
1980-11-01,14496
1980-11-01,14509
1980-11-01,14525
1980-11-01,14533
1980-11-01,14541
1980-11-01,14592
1980-11-01,14656
1980-11-01,14736
1980-11-01,14760
1980-11-01,14795
1980-11-01,14824
1980-11-01,14883
1980-11-01,14891
1980-11-01,15069
1980-11-01,15202
1980-11-01,15368
1980-11-01,15456
1980-11-01,15560
1980-11-01,15579
1980-11-01,15659
1980-11-01,15667
1980-11-01,15720
1980-11-01,15923
1980-11-01,15966
1980-11-01,16109
1980-11-01,16360
1980-11-01,16424
1980-11-01,16432
1980-11-01,16571
1980-11-01,16598
1980-11-01,16651
1980-11-01,16678
1980-11-01,16707
1980-11-01,16870
1980-11-01,17005
1980-11-01,17128
1980-11-01,17144
1980-11-01,17291
1980-11-01,17338
1980-11-01,17478
1980-11-01,17566
1980-11-01,17590
1980-11-01,17750
1980-11-01,17806
1980-11-01,17814
1980-11-01,17830
1980-11-01,17953
1980-11-01,18016
1980-11-01,18032
1980-11-01,18112
1980-11-01,18163
1980-11-01,18278
1980-11-01,18374
1980-11-01,18382
1980-11-01,18403
1980-11-01,18411
1980-11-01,18542
1980-11-01,18550
1980-11-01,18569
1980-11-01,18649
1980-11-01,18681
1980-11-01,18729
1980-11-01,18921
1980-11-01,18948
1980-11-01,18999
1980-11-01,19019
1980-11-01,19027
1980-11-01,19051
1980-11-01,19131
1980-11-01,19166
1980-11-01,19254
1980-11-01,19350
1980-11-01,19377
1980-11-01,19393
1980-11-01,19414
1980-11-01,19430
1980-11-01,19537
1980-11-01,19546
1980-11-01,19553
1980-11-01,19561
1980-11-01,19596
1980-11-01,19676
1980-11-01,19713
1980-11-01,19721
1980-11-01,19895
1980-11-01,20079
1980-11-01,20124
1980-11-01,20220
1980-11-01,20239
1980-11-01,20263
1980-11-01,20482
1980-11-01,20562
1980-11-01,20626
1980-11-01,20677
1980-11-01,20730
1980-11-01,20765
1980-11-01,20853
1980-11-01,21004
1980-11-01,21186
1980-11-01,21207
1980-11-01,21397
1980-11-01,21450
1980-11-01,21485
1980-11-01,21514
1980-11-01,21557
1980-11-01,21573
1980-11-01,21709
1980-11-01,21768
1980-11-01,21776
1980-11-01,21792
1980-11-01,21821
1980-11-01,21936
1980-11-01,21979
1980-11-01,21995
1980-11-01,22082
1980-11-01,22103
1980-11-01,22111
1980-11-01,22170
1980-11-01,22293
1980-11-01,22410
1980-11-01,22509
1980-11-01,22517
1980-11-01,22568
1980-11-01,22592
1980-11-01,22613
1980-11-01,22680
1980-11-01,22752
1980-11-01,22779
1980-11-01,22840
1980-11-01,22947
1980-11-01,23026
1980-11-01,23077
1980-11-01,23114
1980-11-01,23210
1980-11-01,23229
1980-11-01,23253
1980-11-01,23309
1980-11-01,23317
1980-11-01,23325
1980-11-01,23341
1980-11-01,23405
1980-11-01,23448
1980-11-01,23501
1980-11-01,23579
1980-11-01,23712
1980-11-01,23720
1980-11-01,23819
1980-11-01,23851
1980-11-01,23915
1980-11-01,23931
1980-11-01,23990
1980-11-01,24010
1980-11-01,24045
1980-11-01,24109
1980-11-01,24141
1980-11-01,24184
1980-11-01,24192
1980-11-01,24205
1980-11-01,24221
1980-11-01,24272
1980-11-01,24360
1980-11-01,24424
1980-11-01,24459
1980-11-01,24539
1980-11-01,24563
1980-11-01,24571
1980-11-01,24627
1980-11-01,24635
1980-11-01,24643
1980-11-01,24678
1980-11-01,24715
1980-11-01,24766
1980-11-01,24803
1980-11-01,24811
1980-11-01,24942
1980-11-01,24985
1980-11-01,25005
1980-11-01,25013
1980-11-01,25056
1980-11-01,25072
1980-11-01,25160
1980-11-01,25216
1980-11-01,25320
1980-11-01,25419
1980-11-01,25478
1980-11-01,25582
1980-11-01,25697
1980-11-01,25726
1980-11-01,25769
1980-11-01,25785
1980-11-01,25953
1980-11-01,25988
1980-11-01,26075
1980-11-01,26112
